export_generated_at,app_version,phase,page,section,sub_section,record_type,entity_name,experiment_name,experiment_id,strategy,stock,sector,market_regime,model_version,status,recommendation,confidence,evidence_level,sample_size,trades,test_windows,net_return_pct,net_pnl,gross_pnl,profit_factor,expectancy_per_trade,win_rate_pct,sharpe,sortino,max_drawdown_pct,calibration_brier,calibration_ece,calibration_log_loss,precision,recall,false_positives,false_negatives,feature_name,feature_importance,pattern_name,pattern_type,pattern_result,pattern_expectancy,pattern_profit_factor,diagnosis,reason,supporting_evidence,opposing_evidence,suggested_improvement,strategy_health_score,risk_flag,overfitting_flag,data_quality_flag,source_page_url,source_record_id,implementation_status,files_modified,api_endpoint,notes
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,trend_rider / IT / Bullish,,,trend_rider,,IT,Bullish,,,,,WEAK,11,11,,,,,,,45.5,0.48,,,,,,45.5,,6,,,,trend_rider / IT / Bullish,AGGREGATE,PROFITABLE,3.49,3.14,,,,,,,,,,/pattern-quality,pq:trend_rider / IT / Bullish,,,,"{""wins"":5,""losses"":6,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,macd_cross / IT / Strong Bullish,,,macd_cross,,IT,Strong Bullish,,,,,WEAK,10,10,,,,,,,50.0,0.52,,,,,,50.0,,5,,,,macd_cross / IT / Strong Bullish,AGGREGATE,PROFITABLE,3.48,4.49,,,,,,,,,,/pattern-quality,pq:macd_cross / IT / Strong Bullish,,,,"{""wins"":5,""losses"":5,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,mean_reversion / METALS / Strong Bearish,,,mean_reversion,,METALS,Strong Bearish,,,,,WEAK,17,17,,,,,,,64.7,0.56,,,,,,64.7,,6,,,,mean_reversion / METALS / Strong Bearish,AGGREGATE,PROFITABLE,3.41,3.17,,,,,,,,,,/pattern-quality,pq:mean_reversion / METALS / Strong Bearish,,,,"{""wins"":11,""losses"":6,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,supertrend_follow / FINANCE / Bearish,,,supertrend_follow,,FINANCE,Bearish,,,,,WEAK,19,19,,,,,,,42.1,0.27,,,,,,42.1,,11,,,,supertrend_follow / FINANCE / Bearish,AGGREGATE,PROFITABLE,3.12,2.09,,,,,,,,,,/pattern-quality,pq:supertrend_follow / FINANCE / Bearish,,,,"{""wins"":8,""losses"":11,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,macd_cross / ENERGY / High Volatility,,,macd_cross,,ENERGY,High Volatility,,,,,WEAK,11,11,,,,,,,63.6,0.46,,,,,,63.6,,4,,,,macd_cross / ENERGY / High Volatility,AGGREGATE,PROFITABLE,3.07,4.76,,,,,,,,,,/pattern-quality,pq:macd_cross / ENERGY / High Volatility,,,,"{""wins"":7,""losses"":4,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,supertrend_follow / IT / Bearish,,,supertrend_follow,,IT,Bearish,,,,,WEAK,13,13,,,,,,,38.5,0.32,,,,,,38.5,,8,,,,supertrend_follow / IT / Bearish,AGGREGATE,PROFITABLE,3.07,2.23,,,,,,,,,,/pattern-quality,pq:supertrend_follow / IT / Bearish,,,,"{""wins"":5,""losses"":8,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,trend_rider / BANKING / Low Volatility,,,trend_rider,,BANKING,Low Volatility,,,,,WEAK,14,14,,,,,,,50.0,0.51,,,,,,50.0,,7,,,,trend_rider / BANKING / Low Volatility,AGGREGATE,PROFITABLE,2.92,3.45,,,,,,,,,,/pattern-quality,pq:trend_rider / BANKING / Low Volatility,,,,"{""wins"":7,""losses"":7,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,mean_reversion / CONSUMER / Strong Bearish,,,mean_reversion,,CONSUMER,Strong Bearish,,,,,WEAK,10,10,,,,,,,70.0,0.55,,,,,,70.0,,3,,,,mean_reversion / CONSUMER / Strong Bearish,AGGREGATE,PROFITABLE,2.73,3.35,,,,,,,,,,/pattern-quality,pq:mean_reversion / CONSUMER / Strong Bearish,,,,"{""wins"":7,""losses"":3,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,macd_cross / BANKING / High Volatility,,,macd_cross,,BANKING,High Volatility,,,,,WEAK,10,10,,,,,,,70.0,0.74,,,,,,70.0,,3,,,,macd_cross / BANKING / High Volatility,AGGREGATE,PROFITABLE,2.68,5.69,,,,,,,,,,/pattern-quality,pq:macd_cross / BANKING / High Volatility,,,,"{""wins"":7,""losses"":3,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,trend_rider / METALS / Low Volatility,,,trend_rider,,METALS,Low Volatility,,,,,WEAK,12,12,,,,,,,50.0,0.37,,,,,,50.0,,6,,,,trend_rider / METALS / Low Volatility,AGGREGATE,PROFITABLE,2.57,2.53,,,,,,,,,,/pattern-quality,pq:trend_rider / METALS / Low Volatility,,,,"{""wins"":6,""losses"":6,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,trend_rider / AUTO / Bullish,,,trend_rider,,AUTO,Bullish,,,,,WEAK,13,13,,,,,,,38.5,0.3,,,,,,38.5,,8,,,,trend_rider / AUTO / Bullish,AGGREGATE,PROFITABLE,2.56,2.07,,,,,,,,,,/pattern-quality,pq:trend_rider / AUTO / Bullish,,,,"{""wins"":5,""losses"":8,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,supertrend_follow / BANKING / Bearish,,,supertrend_follow,,BANKING,Bearish,,,,,WEAK,18,18,,,,,,,50.0,0.3,,,,,,50.0,,9,,,,supertrend_follow / BANKING / Bearish,AGGREGATE,PROFITABLE,2.52,2.14,,,,,,,,,,/pattern-quality,pq:supertrend_follow / BANKING / Bearish,,,,"{""wins"":9,""losses"":9,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,macd_cross / METALS / Bullish,,,macd_cross,,METALS,Bullish,,,,,WEAK,18,18,,,,,,,55.6,0.39,,,,,,55.6,,8,,,,macd_cross / METALS / Bullish,AGGREGATE,PROFITABLE,2.5,3.08,,,,,,,,,,/pattern-quality,pq:macd_cross / METALS / Bullish,,,,"{""wins"":10,""losses"":8,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,trend_rider / FINANCE / Bearish,,,trend_rider,,FINANCE,Bearish,,,,,WEAK,20,20,,,,,,,50.0,0.31,,,,,,50.0,,10,,,,trend_rider / FINANCE / Bearish,AGGREGATE,PROFITABLE,2.43,2.21,,,,,,,,,,/pattern-quality,pq:trend_rider / FINANCE / Bearish,,,,"{""wins"":10,""losses"":10,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,trend_rider / CONSUMER / Bullish,,,trend_rider,,CONSUMER,Bullish,,,,,WEAK,10,10,,,,,,,40.0,0.27,,,,,,40.0,,6,,,,trend_rider / CONSUMER / Bullish,AGGREGATE,PROFITABLE,2.27,2.09,,,,,,,,,,/pattern-quality,pq:trend_rider / CONSUMER / Bullish,,,,"{""wins"":4,""losses"":6,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,mean_reversion / IT / Low Volatility,,,mean_reversion,,IT,Low Volatility,,,,,WEAK,14,14,,,,,,,71.4,0.65,,,,,,71.4,,4,,,,mean_reversion / IT / Low Volatility,AGGREGATE,PROFITABLE,2.21,3.52,,,,,,,,,,/pattern-quality,pq:mean_reversion / IT / Low Volatility,,,,"{""wins"":10,""losses"":4,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,macd_cross / AUTO / Bearish,,,macd_cross,,AUTO,Bearish,,,,,WEAK,18,18,,,,,,,44.4,0.34,,,,,,44.4,,10,,,,macd_cross / AUTO / Bearish,AGGREGATE,PROFITABLE,2.19,2.43,,,,,,,,,,/pattern-quality,pq:macd_cross / AUTO / Bearish,,,,"{""wins"":8,""losses"":10,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,trend_rider / IT / Low Volatility,,,trend_rider,,IT,Low Volatility,,,,,WEAK,13,13,,,,,,,53.8,0.34,,,,,,53.8,,6,,,,trend_rider / IT / Low Volatility,AGGREGATE,PROFITABLE,2.03,2.17,,,,,,,,,,/pattern-quality,pq:trend_rider / IT / Low Volatility,,,,"{""wins"":7,""losses"":6,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,macd_cross / BANKING / Low Volatility,,,macd_cross,,BANKING,Low Volatility,,,,,WEAK,16,16,,,,,,,50.0,0.46,,,,,,50.0,,8,,,,macd_cross / BANKING / Low Volatility,AGGREGATE,PROFITABLE,1.85,3.68,,,,,,,,,,/pattern-quality,pq:macd_cross / BANKING / Low Volatility,,,,"{""wins"":8,""losses"":8,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,trend_rider / FMCG / Neutral,,,trend_rider,,FMCG,Neutral,,,,,WEAK,12,12,,,,,,,41.7,0.28,,,,,,41.7,,7,,,,trend_rider / FMCG / Neutral,AGGREGATE,PROFITABLE,1.83,2.01,,,,,,,,,,/pattern-quality,pq:trend_rider / FMCG / Neutral,,,,"{""wins"":5,""losses"":7,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,trend_rider / ENERGY / Bullish,,,trend_rider,,ENERGY,Bullish,,,,,WEAK,15,15,,,,,,,33.3,0.22,,,,,,33.3,,10,,,,trend_rider / ENERGY / Bullish,AGGREGATE,PROFITABLE,1.8,1.93,,,,,,,,,,/pattern-quality,pq:trend_rider / ENERGY / Bullish,,,,"{""wins"":5,""losses"":10,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,mean_reversion / PHARMA / Strong Bearish,,,mean_reversion,,PHARMA,Strong Bearish,,,,,WEAK,12,12,,,,,,,66.7,0.48,,,,,,66.7,,4,,,,mean_reversion / PHARMA / Strong Bearish,AGGREGATE,PROFITABLE,1.78,2.69,,,,,,,,,,/pattern-quality,pq:mean_reversion / PHARMA / Strong Bearish,,,,"{""wins"":8,""losses"":4,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,trend_rider / ENERGY / Low Volatility,,,trend_rider,,ENERGY,Low Volatility,,,,,WEAK,11,11,,,,,,,45.5,0.3,,,,,,45.5,,6,,,,trend_rider / ENERGY / Low Volatility,AGGREGATE,PROFITABLE,1.61,2.17,,,,,,,,,,/pattern-quality,pq:trend_rider / ENERGY / Low Volatility,,,,"{""wins"":5,""losses"":6,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,mean_reversion / INFRA / Strong Bearish,,,mean_reversion,,INFRA,Strong Bearish,,,,,WEAK,12,12,,,,,,,58.3,0.33,,,,,,58.3,,5,,,,mean_reversion / INFRA / Strong Bearish,AGGREGATE,PROFITABLE,1.59,1.97,,,,,,,,,,/pattern-quality,pq:mean_reversion / INFRA / Strong Bearish,,,,"{""wins"":7,""losses"":5,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,ema_cross / IT / High Volatility,,,ema_cross,,IT,High Volatility,,,,,WEAK,11,11,,,,,,,45.5,0.23,,,,,,45.5,,6,,,,ema_cross / IT / High Volatility,AGGREGATE,PROFITABLE,1.59,1.64,,,,,,,,,,/pattern-quality,pq:ema_cross / IT / High Volatility,,,,"{""wins"":5,""losses"":6,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,ema_cross / METALS / Bearish,,,ema_cross,,METALS,Bearish,,,,,WEAK,19,19,,,,,,,47.4,0.24,,,,,,47.4,,10,,,,ema_cross / METALS / Bearish,AGGREGATE,PROFITABLE,1.54,1.68,,,,,,,,,,/pattern-quality,pq:ema_cross / METALS / Bearish,,,,"{""wins"":9,""losses"":10,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,ema_cross / FMCG / Neutral,,,ema_cross,,FMCG,Neutral,,,,,WEAK,10,10,,,,,,,50.0,0.31,,,,,,50.0,,5,,,,ema_cross / FMCG / Neutral,AGGREGATE,PROFITABLE,1.42,2.02,,,,,,,,,,/pattern-quality,pq:ema_cross / FMCG / Neutral,,,,"{""wins"":5,""losses"":5,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,macd_cross / AUTO / Bullish,,,macd_cross,,AUTO,Bullish,,,,,WEAK,15,15,,,,,,,53.3,0.26,,,,,,53.3,,7,,,,macd_cross / AUTO / Bullish,AGGREGATE,PROFITABLE,1.42,2.01,,,,,,,,,,/pattern-quality,pq:macd_cross / AUTO / Bullish,,,,"{""wins"":8,""losses"":7,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,ema_cross / IT / Low Volatility,,,ema_cross,,IT,Low Volatility,,,,,WEAK,12,12,,,,,,,41.7,0.3,,,,,,41.7,,7,,,,ema_cross / IT / Low Volatility,AGGREGATE,PROFITABLE,1.41,1.97,,,,,,,,,,/pattern-quality,pq:ema_cross / IT / Low Volatility,,,,"{""wins"":5,""losses"":7,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,supertrend_follow / CONSUMER / Bearish,,,supertrend_follow,,CONSUMER,Bearish,,,,,WEAK,10,10,,,,,,,50.0,0.14,,,,,,50.0,,5,,,,supertrend_follow / CONSUMER / Bearish,AGGREGATE,PROFITABLE,1.41,1.48,,,,,,,,,,/pattern-quality,pq:supertrend_follow / CONSUMER / Bearish,,,,"{""wins"":5,""losses"":5,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,macd_cross / FMCG / Bullish,,,macd_cross,,FMCG,Bullish,,,,,WEAK,23,23,,,,,,,47.8,0.31,,,,,,47.8,,12,,,,macd_cross / FMCG / Bullish,AGGREGATE,PROFITABLE,1.4,2.25,,,,,,,,,,/pattern-quality,pq:macd_cross / FMCG / Bullish,,,,"{""wins"":11,""losses"":12,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,mean_reversion / PHARMA / Neutral,,,mean_reversion,,PHARMA,Neutral,,,,,WEAK,13,13,,,,,,,69.2,0.37,,,,,,69.2,,4,,,,mean_reversion / PHARMA / Neutral,AGGREGATE,PROFITABLE,1.25,2.18,,,,,,,,,,/pattern-quality,pq:mean_reversion / PHARMA / Neutral,,,,"{""wins"":9,""losses"":4,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,trend_rider / INFRA / Bearish,,,trend_rider,,INFRA,Bearish,,,,,WEAK,15,15,,,,,,,26.7,0.16,,,,,,26.7,,11,,,,trend_rider / INFRA / Bearish,AGGREGATE,PROFITABLE,1.24,1.51,,,,,,,,,,/pattern-quality,pq:trend_rider / INFRA / Bearish,,,,"{""wins"":4,""losses"":11,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,mean_reversion / BANKING / Neutral,,,mean_reversion,,BANKING,Neutral,,,,,WEAK,29,29,,,,,,,62.1,0.34,,,,,,62.1,,11,,,,mean_reversion / BANKING / Neutral,AGGREGATE,PROFITABLE,1.22,2.06,,,,,,,,,,/pattern-quality,pq:mean_reversion / BANKING / Neutral,,,,"{""wins"":18,""losses"":11,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,trend_rider / ENERGY / Strong Bullish,,,trend_rider,,ENERGY,Strong Bullish,,,,,WEAK,16,16,,,,,,,31.2,0.14,,,,,,31.2,,11,,,,trend_rider / ENERGY / Strong Bullish,AGGREGATE,PROFITABLE,1.02,1.4,,,,,,,,,,/pattern-quality,pq:trend_rider / ENERGY / Strong Bullish,,,,"{""wins"":5,""losses"":11,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,macd_cross / BANKING / Bearish,,,macd_cross,,BANKING,Bearish,,,,,MODERATE,51,51,,,,,,,41.2,0.2,,,,,,41.2,,30,,,,macd_cross / BANKING / Bearish,AGGREGATE,PROFITABLE,1.0,1.72,,,,,,,,,,/pattern-quality,pq:macd_cross / BANKING / Bearish,,,,"{""wins"":21,""losses"":30,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,ema_cross / INFRA / Bearish,,,ema_cross,,INFRA,Bearish,,,,,WEAK,19,19,,,,,,,36.8,0.15,,,,,,36.8,,12,,,,ema_cross / INFRA / Bearish,AGGREGATE,PROFITABLE,0.91,1.39,,,,,,,,,,/pattern-quality,pq:ema_cross / INFRA / Bearish,,,,"{""wins"":7,""losses"":12,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,macd_cross / METALS / Bearish,,,macd_cross,,METALS,Bearish,,,,,WEAK,29,29,,,,,,,34.5,0.13,,,,,,34.5,,19,,,,macd_cross / METALS / Bearish,AGGREGATE,PROFITABLE,0.87,1.38,,,,,,,,,,/pattern-quality,pq:macd_cross / METALS / Bearish,,,,"{""wins"":10,""losses"":19,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,mean_reversion / PHARMA / Bearish,,,mean_reversion,,PHARMA,Bearish,,,,,WEAK,15,15,,,,,,,60.0,0.22,,,,,,60.0,,6,,,,mean_reversion / PHARMA / Bearish,AGGREGATE,PROFITABLE,0.86,1.57,,,,,,,,,,/pattern-quality,pq:mean_reversion / PHARMA / Bearish,,,,"{""wins"":9,""losses"":6,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,mean_reversion / METALS / Neutral,,,mean_reversion,,METALS,Neutral,,,,,WEAK,18,18,,,,,,,61.1,0.2,,,,,,61.1,,7,,,,mean_reversion / METALS / Neutral,AGGREGATE,PROFITABLE,0.85,1.57,,,,,,,,,,/pattern-quality,pq:mean_reversion / METALS / Neutral,,,,"{""wins"":11,""losses"":7,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,macd_cross / IT / Low Volatility,,,macd_cross,,IT,Low Volatility,,,,,WEAK,13,13,,,,,,,53.8,0.21,,,,,,53.8,,6,,,,macd_cross / IT / Low Volatility,AGGREGATE,PROFITABLE,0.82,1.63,,,,,,,,,,/pattern-quality,pq:macd_cross / IT / Low Volatility,,,,"{""wins"":7,""losses"":6,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,mean_reversion / CONSUMER / Low Volatility,,,mean_reversion,,CONSUMER,Low Volatility,,,,,WEAK,10,10,,,,,,,60.0,0.23,,,,,,60.0,,4,,,,mean_reversion / CONSUMER / Low Volatility,AGGREGATE,PROFITABLE,0.8,1.61,,,,,,,,,,/pattern-quality,pq:mean_reversion / CONSUMER / Low Volatility,,,,"{""wins"":6,""losses"":4,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,macd_cross / CONSUMER / Bearish,,,macd_cross,,CONSUMER,Bearish,,,,,WEAK,17,17,,,,,,,41.2,0.13,,,,,,41.2,,10,,,,macd_cross / CONSUMER / Bearish,AGGREGATE,PROFITABLE,0.78,1.36,,,,,,,,,,/pattern-quality,pq:macd_cross / CONSUMER / Bearish,,,,"{""wins"":7,""losses"":10,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,trend_rider / ENERGY / Bearish,,,trend_rider,,ENERGY,Bearish,,,,,WEAK,15,15,,,,,,,40.0,0.1,,,,,,40.0,,9,,,,trend_rider / ENERGY / Bearish,AGGREGATE,PROFITABLE,0.71,1.28,,,,,,,,,,/pattern-quality,pq:trend_rider / ENERGY / Bearish,,,,"{""wins"":6,""losses"":9,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,trend_rider / PHARMA / Bullish,,,trend_rider,,PHARMA,Bullish,,,,,WEAK,10,10,,,,,,,30.0,0.11,,,,,,30.0,,7,,,,trend_rider / PHARMA / Bullish,AGGREGATE,PROFITABLE,0.7,1.32,,,,,,,,,,/pattern-quality,pq:trend_rider / PHARMA / Bullish,,,,"{""wins"":3,""losses"":7,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,ema_cross / BANKING / Low Volatility,,,ema_cross,,BANKING,Low Volatility,,,,,WEAK,10,10,,,,,,,40.0,0.16,,,,,,40.0,,6,,,,ema_cross / BANKING / Low Volatility,AGGREGATE,PROFITABLE,0.59,1.49,,,,,,,,,,/pattern-quality,pq:ema_cross / BANKING / Low Volatility,,,,"{""wins"":4,""losses"":6,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,ema_cross / AUTO / Bearish,,,ema_cross,,AUTO,Bearish,,,,,WEAK,14,14,,,,,,,35.7,0.09,,,,,,35.7,,9,,,,ema_cross / AUTO / Bearish,AGGREGATE,PROFITABLE,0.58,1.21,,,,,,,,,,/pattern-quality,pq:ema_cross / AUTO / Bearish,,,,"{""wins"":5,""losses"":9,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,ema_cross / CONSUMER / Bearish,,,ema_cross,,CONSUMER,Bearish,,,,,WEAK,13,13,,,,,,,30.8,0.11,,,,,,30.8,,9,,,,ema_cross / CONSUMER / Bearish,AGGREGATE,PROFITABLE,0.57,1.29,,,,,,,,,,/pattern-quality,pq:ema_cross / CONSUMER / Bearish,,,,"{""wins"":4,""losses"":9,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,macd_cross / ENERGY / Low Volatility,,,macd_cross,,ENERGY,Low Volatility,,,,,WEAK,11,11,,,,,,,45.5,0.16,,,,,,45.5,,6,,,,macd_cross / ENERGY / Low Volatility,AGGREGATE,PROFITABLE,0.55,1.52,,,,,,,,,,/pattern-quality,pq:macd_cross / ENERGY / Low Volatility,,,,"{""wins"":5,""losses"":6,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Pattern Quality,Pattern stability,,pattern_quality,trend_rider / FINANCE / Low Volatility,,,trend_rider,,FINANCE,Low Volatility,,,,,WEAK,13,13,,,,,,,23.1,0.08,,,,,,23.1,,10,,,,trend_rider / FINANCE / Low Volatility,AGGREGATE,PROFITABLE,0.48,1.26,,,,,,,,,,/pattern-quality,pq:trend_rider / FINANCE / Low Volatility,,,,"{""wins"":3,""losses"":10,""note"":""precision approximated by win rate (pattern hit rate); recall/false negatives not tracked \u2014 left blank""}"
